Annual,APR,AUG,DEC,FEB,JAN,JUL,JUN,Jan-Feb,Jun-Sep,MAR,MAY,Mar-May,NOV,Number of Records,OCT,Oct-Dec,SEP,Subdivision,Year
1196,8.8,264.1,10.2,17.3,0.1,188.1,147,17.4,858.5,4.6,56.2,69.6,7.6,1,232.7,250.6,259.2,COASTAL ANDHRA PRADESH,1983
785.2,26.5,123.1,1.6,9.8,5.7,219,89.1,15.5,585.9,1.8,21.2,49.5,20.9,1,111.8,134.3,154.8,COASTAL ANDHRA PRADESH,1984
967.6,7,179.3,45.5,0.4,42.7,198.6,105.1,43.1,571.6,1.7,17.9,26.6,32.6,1,248.2,326.3,88.6,COASTAL ANDHRA PRADESH,1985
1009.7,26.6,336.2,3.7,25.9,32.6,106,101,58.4,638.4,2.2,44.1,72.9,111.9,1,124.4,239.9,95.3,COASTAL ANDHRA PRADESH,1986
1079.9,16.9,163.4,14.2,0.2,20.9,99.7,75.6,21.1,442.2,24,52.9,93.9,243.6,1,265,522.8,103.4,COASTAL ANDHRA PRADESH,1987
1164.8,38.4,269.8,24.6,16.7,0,313.4,68.2,16.7,928.9,2.3,69.6,110.3,5.8,1,78.6,109,277.5,COASTAL ANDHRA PRADESH,1988
1030,7.3,235.5,1.6,0.1,0.1,329.6,128.3,0.2,883,37.4,31.9,76.6,13.2,1,55.5,70.3,189.6,COASTAL ANDHRA PRADESH,1989
1611.1,24.2,223.2,4.3,81.1,10.3,102.5,107.4,91.4,591.5,84.5,507.7,616.4,58.9,1,248.7,311.9,158.5,COASTAL ANDHRA PRADESH,1990
1122.1,17.9,134.4,8.3,3.3,19.6,145.3,215.5,22.8,760.9,6.6,24.5,49,132.4,1,148.7,289.3,265.7,COASTAL ANDHRA PRADESH,1991
1001,9.1,207.2,0,4.3,13.1,208.4,75.6,17.4,637.1,0,45.5,54.6,144.4,1,147.5,291.8,145.8,COASTAL ANDHRA PRADESH,1992
869.7,26.6,99.3,17.5,9.8,2.2,166.2,73.2,12,511.7,16.6,71.7,114.9,17.5,1,196.2,231.2,172.9,COASTAL ANDHRA PRADESH,1993
1155.1,30.6,156.5,2.1,17.4,7.2,218.3,62.5,24.6,574.4,3.1,49.2,83,213.4,1,257.6,473.1,137,COASTAL ANDHRA PRADESH,1994
1352,19.8,212.7,6.1,2.5,27.5,225.3,80,30.1,646.6,12,257.8,289.6,50.1,1,329.6,385.8,128.6,COASTAL ANDHRA PRADESH,1995
1210.9,23.7,225.2,11.4,5.8,3.4,206.9,236.8,9.3,829.4,4.4,23.8,51.9,68.9,1,240,320.3,160.5,COASTAL ANDHRA PRADESH,1996
972.1,62.6,128.1,45.7,5.6,15.1,156,63.1,20.7,662.7,19.7,25.2,107.6,51.7,1,83.6,181,315.5,COASTAL ANDHRA PRADESH,1997
1310.8,38.9,252.2,0,35.7,12.6,214.1,136.2,48.3,858,24.7,33.6,97.2,128.6,1,178.6,307.2,255.5,COASTAL ANDHRA PRADESH,1998
825.1,11,136.6,0,2.7,0.1,154.2,126.4,2.8,554.7,0.2,74.3,85.4,28.3,1,153.9,182.2,137.5,COASTAL ANDHRA PRADESH,1999
992.3,19.1,311.5,12.4,42.4,0.1,154.1,200.5,42.5,768.9,0.7,68.4,88.3,10.6,1,69.6,92.6,102.9,COASTAL ANDHRA PRADESH,2000
1009.3,54.1,170.7,4.1,3.8,4.6,123,117.2,8.4,598.1,20,50.8,124.8,78,1,196,278,187.2,COASTAL ANDHRA PRADESH,2001
703.2,34.8,173.5,0,0,28,74.7,115.2,28,435,7.3,35,77.1,14.3,1,148.7,163,71.7,COASTAL ANDHRA PRADESH,2002
1096.8,19.4,158.3,101.1,19.4,6.2,241.7,104,25.6,634.1,40.7,12.2,72.3,11.5,1,252.3,364.9,130.2,COASTAL ANDHRA PRADESH,2003
873.6,40.1,125,0.2,11.4,24,192.1,152.8,35.3,571.5,11.6,57.6,109.3,9.4,1,147.9,157.5,101.7,COASTAL ANDHRA PRADESH,2004
1221.6,32.2,105.9,4.2,8,13.6,151.5,88.1,21.6,743.6,17.4,48.4,98,56.2,1,298,358.4,398.1,COASTAL ANDHRA PRADESH,2005
1159.6,58,279.7,0,0,0,126.8,132,0,762.6,30.7,67.6,156.3,55.3,1,185.4,240.7,224.1,COASTAL ANDHRA PRADESH,2006
1099.2,8.5,164.4,0.5,5.1,0,141,300.1,5.1,892.5,0.1,13,21.6,11.9,1,167.7,180,287.1,COASTAL ANDHRA PRADESH,2007
1107.5,18.5,276.2,1.2,61.6,3.2,208.5,119.8,64.8,771.4,93.8,34.9,147.1,71.4,1,51.6,124.2,166.8,COASTAL ANDHRA PRADESH,2008
790.5,6.4,163.5,1.3,0,0,140.9,72.6,0,528.8,5.7,53,65.1,102.6,1,92.6,196.5,151.9,COASTAL ANDHRA PRADESH,2009
1712.4,14.8,248.6,138.2,2.3,21.8,318.9,156.1,24.1,954,4.4,162,181.2,210.9,1,204,553.1,230.5,COASTAL ANDHRA PRADESH,2010
861.9,62.3,215.8,5,17.9,0,196,86.8,17.9,628.4,0.9,67.9,131.2,4.9,1,74.6,84.4,129.7,COASTAL ANDHRA PRADESH,2011
1318.4,24,221.2,0,0,37.6,221.9,95.4,37.6,785,2.7,39.3,66.1,289.7,1,140,429.7,246.5,COASTAL ANDHRA PRADESH,2012
1120.5,48,123.1,2.8,29.6,2,162.4,127.5,31.7,545,0.2,28.2,76.4,53.1,1,411.5,467.4,132,COASTAL ANDHRA PRADESH,2013
874.9,6,177.8,6.4,1.2,0.4,151.8,45.7,1.5,519.7,9.1,112.9,128,23.7,1,195.6,225.7,144.5,COASTAL ANDHRA PRADESH,2014
1010.9,32.3,192,2,0.6,2,116,283.8,2.5,793.6,5.5,34.1,71.9,81.2,1,59.7,142.8,201.8,COASTAL ANDHRA PRADESH,2015
827.7,45.2,177.2,0,41.8,6.9,237.8,123.6,48.7,616.4,7.8,22,75,12.2,1,75.5,87.7,77.7,TELANGANA,1901
630.4,10.7,142.8,7.3,0,0,146.3,52.4,0,532,0.2,7.3,18.2,31.2,1,41.7,80.2,190.5,TELANGANA,1902
1283.4,9.9,246.7,1.1,4.6,12.9,505.2,99.2,17.5,1042.9,0,40.7,50.5,15.5,1,155.8,172.4,191.9,TELANGANA,1903
526.7,0.8,50,0,0,0,139.5,104.2,0,456,10.8,14.7,26.3,0,1,44.4,44.4,162.3,TELANGANA,1904
724.9,27.6,237.3,0,4.3,0,82.4,129.5,4.3,628.4,12.8,32.2,72.6,0,1,19.6,19.6,179.1,TELANGANA,1905
855.2,2.4,226.7,34.8,1.2,22.5,210.8,211.1,23.7,744.8,13.4,0.7,16.5,14.9,1,20.5,70.2,96.3,TELANGANA,1906
843.7,61.9,263.3,5,3.3,1,160.5,217.5,4.3,758.1,10.2,0.2,72.3,3.6,1,0.3,8.9,116.8,TELANGANA,1907
982.8,0.3,168.3,0.7,2.6,35.6,254.9,107.4,38.3,931.8,5.2,6.5,12,0,1,0.1,0.8,401.2,TELANGANA,1908
769.5,26.4,168.6,0.2,5.9,0.5,288.3,133.8,6.3,729.2,0.5,2.2,29.1,0,1,4.6,4.8,138.5,TELANGANA,1909
975.9,4.2,150.3,0,0,0,198.2,220.9,0,799.9,0,25,29.2,45.3,1,101.4,146.8,230.5,TELANGANA,1910
662,0.7,176.3,9.9,0,0,122.1,133.9,0,606.7,7.9,7.8,16.4,6,1,23,39,174.4,TELANGANA,1911
743.8,20.4,196.8,0,37.5,0,263.3,28.5,37.5,638.1,0,6.6,26.9,33.4,1,7.8,41.3,149.5,TELANGANA,1912
732.2,8,108.8,9.7,13.4,0,337.2,83.5,13.4,631.3,0,34.6,42.6,0,1,35.2,44.9,101.7,TELANGANA,1913
1083.5,34.1,195.1,2,0,0,271.3,233.1,0,978.1,1.2,41.5,76.8,10.3,1,16.2,28.5,278.6,TELANGANA,1914
1022,18.8,236.2,0.1,8.6,15.4,140.4,165.6,24,729,77.8,26.7,123.3,23.6,1,122,145.7,186.8,TELANGANA,1915
1162.6,15.9,137,0,4.1,0,216.4,233.2,4.1,878.4,0,16.1,32,95.1,1,153.1,248.1,291.8,TELANGANA,1916
1206,34.1,180.1,0,65.5,0,267.5,184.1,65.5,907.3,33,52.7,119.9,6.6,1,106.7,113.4,275.6,TELANGANA,1917
554.7,8.3,89.6,33.9,0,20.2,106.1,97.8,20.2,390.3,32.6,55.5,96.4,7.5,1,6.4,47.8,96.9,TELANGANA,1918
894.6,35,115.3,7.4,39.2,5.5,139.4,158.8,44.8,543.4,31.3,23.6,89.9,78.5,1,130.6,216.6,129.9,TELANGANA,1919
437,24.4,66.5,0,0,7.4,138.8,62.8,7.4,347.1,1.7,31.4,57.6,0,1,24.9,24.9,78.9,TELANGANA,1920
1003.3,5.4,161.1,0,0,7.1,296.7,200.9,7.1,899.4,0.1,5.5,11,17.9,1,68,85.9,240.7,TELANGANA,1921
767.5,6.6,158.3,0,0,55.3,184.3,69.2,55.3,581.9,0,50.1,56.7,50.7,1,23,73.7,170.2,TELANGANA,1922
786.2,10.7,80.3,0,5.3,3,222.8,43.5,8.3,680.9,23.3,18,52,1,1,44,45,334.4,TELANGANA,1923
944.5,9.2,220.2,0,0,37,124.7,62.8,37,695.9,0,34.6,43.8,116.1,1,51.6,167.7,288.2,TELANGANA,1924
1167.9,49.8,239.2,3.1,0,0,266.2,168.1,0,821.6,0,97.8,147.6,8.1,1,187.5,198.7,148.1,TELANGANA,1925
763.5,48.8,205.1,0,2,46.1,227.3,74.7,48.1,577.6,24,24,96.8,0,1,41,41,70.5,TELANGANA,1926
1005.5,2,158.5,0,11,9.6,266,248.3,20.7,815.1,4.6,14.3,20.8,89,1,59.9,148.9,142.4,TELANGANA,1927
1006.4,4.5,191.6,7.4,15.8,0,248.6,143.9,15.8,799.4,47.3,27.9,79.7,0,1,104.1,111.5,215.2,TELANGANA,1928
790.5,21.7,142.2,24.5,64.8,5.3,115,146,70,635.6,0,2.8,24.4,0,1,35.9,60.3,232.5,TELANGANA,1929
835.8,13.5,144.7,0,14.7,0,131.1,184.9,14.7,676.2,5.4,1.7,20.6,64.3,1,60,124.3,215.6,TELANGANA,1930
1183.1,13.3,155.9,1.6,5.1,0.3,368.6,187.3,5.4,1000,4,25.9,43.3,25.5,1,107.4,134.5,288.1,TELANGANA,1931
949.9,17.6,179,0,40.3,0,300.4,119.7,40.3,772,1.3,25.8,44.6,60.9,1,32,92.9,172.9,TELANGANA,1932
1396.3,25,226.7,44.5,17.4,12.9,243.4,332,30.3,1064.3,15.7,63.4,104.2,24,1,128.9,197.4,262.2,TELANGANA,1933
927.9,18.3,280.2,0,0,0.1,296.9,111.7,0.1,851.1,0.1,1.2,19.6,42,1,15.2,57.1,162.3,TELANGANA,1934
898.5,42.2,162.9,0.5,3.4,16.2,309.7,115.1,19.6,786,1.4,2.7,46.3,2.6,1,43.5,46.6,198.3,TELANGANA,1935
1157,8.4,220.9,15.1,79.1,2.5,268.9,200,81.7,818.2,15.3,73.7,97.4,48.2,1,96.4,159.7,128.4,TELANGANA,1936
866.1,105.6,102.4,3,33.2,0,285.8,77.8,33.2,619.6,28.6,3,137.3,0.9,1,72.1,76,153.6,TELANGANA,1937
1175.3,16.6,256.5,0,41.3,0,331.6,226.3,41.3,1016.2,14.2,27.8,58.6,0,1,59.2,59.2,201.9,TELANGANA,1938
740,16.7,202.5,0,0,0,173.2,73.5,0,556.3,22,3,41.7,11.8,1,130.3,142.1,107.1,TELANGANA,1939
1082.6,33.6,281.5,8.1,0.5,0,345.8,128.5,0.5,850.6,11.4,91.4,136.4,22.2,1,64.9,95.1,94.7,TELANGANA,1940
594.4,4.8,149.9,0.4,3.3,16.6,87.9,121.4,19.9,496.7,4.8,17.5,27.2,0.7,1,49.6,50.7,137.5,TELANGANA,1941
906.9,31.7,277.3,1.6,23,0,250.1,160,23,794.7,0.2,30.9,62.7,3.9,1,20.9,26.4,107.4,TELANGANA,1942
899.3,34.4,133.4,0,0.6,15.2,179.3,180.4,15.8,755.3,1.7,26.9,62.9,2.6,1,62.7,65.2,262.2,TELANGANA,1943
960.5,5.4,142.4,0,13.7,0,224.1,114.5,13.7,688.7,82.3,15.7,103.4,22.7,1,131.9,154.7,207.7,TELANGANA,1944
1027.4,39,238.4,0,0,4.3,332.1,144.5,4.3,874,0,11.2,50.3,4.8,1,94.1,98.9,159.1,TELANGANA,1945
822.8,21.7,149.5,3.6,15.9,0,287.2,152.1,15.9,673.9,5.2,14.5,41.3,57.5,1,30.7,91.8,85,TELANGANA,1946
1005.5,1.8,315.5,9.7,18,13.4,273.3,59.9,31.4,897,3.3,10.8,15.9,16.2,1,35.3,61.1,248.3,TELANGANA,1947
915,20,165.4,0,4.6,3.7,239.3,71.4,8.3,718.6,5.1,15,40.1,123,1,25,148,242.5,TELANGANA,1948
1038.6,13.8,173.6,0,0,0.5,335.5,152,0.6,859.2,2.4,67.9,84.1,0.2,1,94.6,94.8,198.1,TELANGANA,1949
761.3,0.2,118.5,0.5,34.7,0,222.7,78.4,34.7,673.7,14.2,11.6,25.9,4.7,1,21.8,26.9,254.1,TELANGANA,1950
900.8,20.1,151.7,0,0,0,356,116.8,0,728.3,56.1,31.1,107.3,0.7,1,64.4,65.1,103.9,TELANGANA,1951
729.7,12.4,148.9,6.9,16.4,0.5,205.1,80.1,16.9,571.9,0.8,32.5,45.6,0.2,1,88.3,95.3,137.7,TELANGANA,1952
1272.1,26.8,364.5,0,0,5.1,200.9,224,5.1,1058.9,3,0.7,30.5,1.7,1,175.8,177.5,269.5,TELANGANA,1953
928.4,4.3,192.5,1.2,0,0,300.4,105.3,0,851.2,13.2,14.4,31.9,0,1,44.2,45.4,252.9,TELANGANA,1954
1203.2,9.8,300.1,0,0,1,259.9,230.3,1,1040,2.9,27.8,40.5,5.5,1,116.2,121.7,249.7,TELANGANA,1955
1120.5,5.9,133.3,0,1.5,0.7,393.8,220.1,2.2,904.1,1.9,52.9,60.6,59.1,1,94.5,153.5,156.9,TELANGANA,1956
983.2,33.4,358.5,0,7.7,0,206.9,157.9,7.7,824.1,23.7,18.6,75.8,0,1,75.6,75.6,100.9,TELANGANA,1957
1113.9,24.7,351.7,0,4.9,2.1,407.5,72.9,7.1,967.3,10,14.1,48.8,20.9,1,69.8,90.8,135.2,TELANGANA,1958
1224.1,4,348.3,1.7,0.4,1,403.2,163.7,1.4,1128,0,16.3,20.3,4.2,1,68.6,74.5,212.8,TELANGANA,1959
839.5,4.1,82.1,1.4,0,0.7,203.6,223.9,0.7,707.1,32.9,21.9,58.8,12,1,59.4,72.8,197.5,TELANGANA,1960
1146.5,11.8,209.2,0.2,6.1,0.8,368.3,142.2,6.9,864.1,2.7,46.1,60.6,26.4,1,188.3,215,144.5,TELANGANA,1961
1138.7,47,264.1,34.2,25.1,0.2,270.5,84.5,25.3,908.7,2.1,20.3,69.4,38.6,1,62.5,135.4,289.6,TELANGANA,1962
1010.1,35.5,372.7,0,0.3,0,214.7,179.5,0.3,870.1,4,9,48.5,0,1,91.2,91.2,103.3,TELANGANA,1963
887.5,2.1,232.3,0,0.2,0,186.3,109.1,0.2,830.1,5.5,0.7,8.3,7.2,1,41.7,48.9,302.4,TELANGANA,1964
778.9,6.8,152.2,0,0.8,2.7,318.6,124.3,3.5,761.3,4.4,2.7,13.9,0,1,0.1,0.1,166.2,TELANGANA,1965
970.9,7.9,216.3,31.7,0,19.8,294,67.2,19.8,831.9,2.6,2.7,13.2,34.9,1,39.5,106.1,254.4,TELANGANA,1966
942.1,8.5,183.7,53.1,0,0.3,320.8,166.7,0.3,810.6,62.7,1.1,72.3,0.2,1,5.6,58.8,139.4,TELANGANA,1967
748.7,16,52.3,0.1,15,16.5,188.6,87.6,31.5,560,35.1,7.4,58.5,15.8,1,82.7,98.7,231.4,TELANGANA,1968
1047.1,9.6,186.4,26.2,0,2.2,265.5,103.2,2.2,833.9,1.4,53.3,64.3,64.4,1,56.1,146.7,278.8,TELANGANA,1969
970.3,22.5,345.8,0,0.7,6.9,135.6,205.5,7.6,863,4.5,45.8,72.8,0,1,26.8,26.8,176.1,TELANGANA,1970
729.1,6.9,144.3,0,7.5,7.3,114.1,139.9,14.8,495.4,6.3,37.8,51,0,1,167.9,167.9,97.2,TELANGANA,1971
670.7,12.7,93.9,4.8,14.6,0,183.9,162.8,14.6,511.9,0.1,12.2,24.9,49.7,1,64.8,119.4,71.3,TELANGANA,1972
1042.5,5.5,367,0.1,0,0,239.4,110.5,0,800.4,1.7,6.4,13.7,5.3,1,223,228.4,83.5,TELANGANA,1973
830.4,7,171.9,0,0,0,113.1,111.1,0,521,1.8,32.9,41.7,6,1,261.6,267.6,124.8,TELANGANA,1974
1215.8,3,194,0,10.5,12.9,269.4,138.8,23.4,949.2,7.7,21.8,32.6,5.7,1,204.9,210.6,347,TELANGANA,1975
1035.6,25.6,277.3,0,0,0.2,471.7,85.7,0.2,958,1,10.7,37.3,34.5,1,5.6,40.1,123.4,TELANGANA,1976
808.6,8,240,6.7,0,0,253.1,97.4,0,661.5,2.4,42.3,52.6,36.7,1,51,94.5,70.9,TELANGANA,1977
1311.7,20.6,376.7,0,19.1,30.7,376.5,261.6,49.8,1130.8,5.9,23,49.5,31.6,1,50.1,81.7,116,TELANGANA,1978
791.7,12.6,131.8,7.3,22.8,9.8,156.4,145.9,32.7,634,1.2,48.7,62.5,39.5,1,15.7,62.5,200,TELANGANA,1979
922.6,15.5,294.5,16.2,0,0,210.1,219.6,0,869.9,5.3,8.3,29.1,2.4,1,5,23.6,145.6,TELANGANA,1980
1143.5,11.7,310.2,2.1,0,10.3,227.5,187.2,10.3,1010,26.2,40.1,77.9,0.8,1,42.5,45.3,285.2,TELANGANA,1981
933.2,22.2,184.1,0,0,5.7,265.6,123.8,5.8,747.8,4.2,37.1,63.6,15.3,1,100.8,116.1,174.4,TELANGANA,1982
1497.5,3.9,416.8,7.5,4.2,0,301.5,158.8,4.2,1255.4,1.7,38.4,43.9,1,1,185.4,194,378.2,TELANGANA,1983
742.8,11.4,119.8,0,8.1,7.3,277.8,104.9,15.5,614.4,4.7,3.5,19.7,2.2,1,91.1,93.3,111.8,TELANGANA,1984
785.9,15.5,160.8,2.3,0,5.7,223.8,181.4,5.7,636.1,4.7,13.6,33.9,0,1,108,110.3,70,TELANGANA,1985
1007.3,21.5,406.8,17.3,60.3,29.4,234.9,115.5,89.7,822.8,1.9,9.1,32.5,20.4,1,24.6,62.3,65.6,TELANGANA,1986
976.9,9.5,221.6,1.8,1,15.3,275,133.1,16.2,689.8,18.4,30.5,58.3,116,1,94.7,212.5,60.1,TELANGANA,1987
1544.9,26.6,341.7,7.2,6.5,0,656.2,135.8,6.5,1447.2,1.1,3.4,31.1,2.4,1,50.5,60.1,313.4,TELANGANA,1988
1161,1.9,277.7,8.6,0,0,406,238.5,0,1087.6,39.2,4.9,45.9,1.4,1,17.4,27.4,165.4,TELANGANA,1989
1425.7,1,471.1,0.1,4.1,4.2,180.2,245.1,8.3,1028.6,35.2,159.8,196.1,12.4,1,180.2,192.7,132.1,TELANGANA,1990
849.1,21.6,122,6,4.1,21.7,268.8,194.5,25.8,686.2,8.9,34.4,65,36.8,1,29.4,72.2,100.8,TELANGANA,1991
863.5,10.7,271.8,0,0,4.8,180.5,180.5,4.8,731.8,2.5,20.6,33.9,46.1,1,47,93.1,99,TELANGANA,1992
885.6,13.1,146.4,13.2,2,4.9,291.8,83.9,7,709,12.9,29.4,55.3,0.1,1,100.9,114.2,187,TELANGANA,1993
975.7,21.5,256.3,0,12.5,8.6,308.2,115.3,21.1,733.6,0,20.4,41.8,36.2,1,143,179.2,53.9,TELANGANA,1994
1286,16,209.2,0,0.5,98.7,282.1,135.4,99.3,767.9,22,35.6,73.6,12.6,1,332.7,345.3,141.1,TELANGANA,1995
986.8,31.1,295.9,7.8,7.9,0,264.1,115.9,7.9,836.1,4.7,13.6,49.4,13.2,1,72.4,93.4,160.2,TELANGANA,1996
856,43.4,154.5,46.9,0.9,22.6,156.7,85.5,23.5,565.9,20.2,21.3,84.9,46.9,1,87.9,181.7,169.1,TELANGANA,1997
1093,15.5,290.5,0,22.2,5.2,264,149.4,27.3,913.2,15.2,27.9,58.5,14.5,1,79.4,93.9,209.3,TELANGANA,1998
863.8,1.7,190.9,0,9.3,0,205.2,141.6,9.3,715.4,4.6,74.8,81.2,2.2,1,55.7,58,177.6,TELANGANA,1999
1078,16.3,420.5,2.5,16.8,0.6,220.9,253.2,17.5,965.3,1,48.8,66.1,6.4,1,20.2,29.1,70.7,TELANGANA,2000
922.3,37.3,266.8,0,0,8.5,123.8,183.9,8.5,694.3,21.5,7.5,66.4,17.4,1,135.6,153.1,119.9,TELANGANA,2001
765.3,7.7,321.7,0,10.1,18.8,91.7,143.2,28.9,609,7.6,32,47.3,3.9,1,76.2,80.1,52.4,TELANGANA,2002
963.2,14,266.5,5.3,10.7,0,312.2,112.6,10.7,794.5,21.9,7.9,43.8,7.3,1,101.7,114.2,103.2,TELANGANA,2003
667,25.9,117.7,0,17.9,34.4,216.7,64.6,52.2,509.1,9.3,34.6,69.8,5.3,1,30.6,35.9,110.1,TELANGANA,2004
1163.1,23.8,126.9,18.8,14.1,43.4,400.3,115.1,57.5,888.5,14.6,19.7,58.2,3.9,1,136.1,158.8,246.3,TELANGANA,2005
1053,38.6,308.2,0,0,0,169.5,104.8,0,862.7,42.7,46.1,127.5,34.7,1,28.1,62.8,280.2,TELANGANA,2006
843.3,0.1,206.6,0,0,0,134.6,176.6,0,780.2,0.1,9.2,9.4,13,1,40.8,53.8,262.3,TELANGANA,2007
1035.3,15.7,391.8,0.8,18.6,0.2,183.4,132.9,18.8,854.8,108.6,4.9,129.3,7.5,1,24.2,32.5,146.7,TELANGANA,2008
666.3,4.5,192.3,1.2,0,0,118.4,85.8,0,546.2,2.1,13.1,19.8,29.6,1,69.5,100.3,149.7,TELANGANA,2009
1276.4,5.6,308.1,9.3,5.3,10.3,395.5,127,15.5,1080.4,1.5,24.9,32,40.5,1,98.7,148.5,249.8,TELANGANA,2010
753.1,25.6,225.9,0,11.9,0,268.2,83.9,11.9,685.6,2.6,9.3,37.4,4.2,1,13.9,18.1,107.6,TELANGANA,2011
1008.6,14,229.9,0,0,6.7,300.3,124.4,6.7,857,0.2,8.4,22.6,38.7,1,83.6,122.3,202.4,TELANGANA,2012
1348.7,24.4,230.6,2.7,29,2.4,453.8,213.4,31.4,1059.2,0.2,8.5,33,16.4,1,205.9,225,161.4,TELANGANA,2013
746.4,10.3,205.2,0.7,2.9,0.2,146,62.3,3.1,560.2,58.3,73.3,141.9,10.8,1,29.6,41,146.8,TELANGANA,2014
857.3,65.7,160.5,1.7,0,17.5,104.4,266.9,17.5,690.1,43,23.3,132,0.3,1,15.6,17.6,158.3,TELANGANA,2015
714,12.1,60.3,91.3,50.2,7,73.4,53,57.2,295.6,0,38.9,51,137.2,1,81.6,310.1,109,RAYALSEEMA,1901
818.4,11,148.3,36.4,0.2,10,41.3,73.6,10.1,444.9,1.7,36.8,49.6,88.9,1,188.5,313.8,181.7,RAYALSEEMA,1902
1138.2,3.6,140.6,84,0.1,30,127.5,67.5,30.1,555.3,0,80.5,84.1,289.4,1,95.3,468.7,219.7,RAYALSEEMA,1903
433.4,7.1,19.4,16.1,0,14.8,75.1,39.8,14.8,219,1.7,58.8,67.6,4.4,1,111.5,132,84.7,RAYALSEEMA,1904
703.4,18.3,219.3,2,6.8,6.5,50.9,66.1,13.3,372.9,17,44.2,79.6,55.4,1,180.2,237.6,36.5,RAYALSEEMA,1905
912.6,2.1,154.4,132.2,7.2,115.3,127.9,84.1,122.4,496.8,6.8,9.6,18.5,35,1,107.7,274.9,130.4,RAYALSEEMA,1906
640.4,82.5,34.3,58,0,1.1,100.5,50.5,1.1,283,6.5,8.6,97.7,140.7,1,60,258.7,97.7,RAYALSEEMA,1907
617.1,5.5,45.5,6.8,4.3,5.7,65,36.2,10,369.3,4.7,41.2,51.4,27.9,1,151.8,186.4,222.6,RAYALSEEMA,1908
870.6,42.2,290.1,0.3,0,89.2,61.5,34.8,89.2,591.4,0,105.4,147.6,12.8,1,29.4,42.4,205,RAYALSEEMA,1909
1001.1,13.1,188.2,0,2.1,0.6,197.9,46.5,2.7,597.9,0.7,33.3,47,148.4,1,205.1,353.5,165.3,RAYALSEEMA,1910
590.6,20.9,47.5,35.9,0,0,73.6,54,0,282.6,0.8,65,86.7,83.2,1,102.1,221.2,107.6,RAYALSEEMA,1911
745.5,5.6,93.3,0.2,4.1,1.1,67.3,35.4,5.3,328,0.6,24.3,30.5,223.8,1,157.8,381.8,132,RAYALSEEMA,1912
616.3,10.8,36.9,65.6,0.4,0,93.3,37,0.4,289.3,0.9,52.8,64.4,12.3,1,184.2,262.2,122.1,RAYALSEEMA,1913
678.3,23.5,130,12.4,1.3,2.4,72.5,65.3,3.6,439.6,1.2,53.2,77.9,61.3,1,83.4,157.1,171.9,RAYALSEEMA,1914
923.1,11.9,59.7,5.9,4.8,44.9,155.3,55.3,49.7,438.2,80.2,47.4,139.5,225.1,1,64.6,295.6,167.9,RAYALSEEMA,1915
1047,7.9,160.2,10.4,1.3,0,210.1,48.1,1.3,601.2,0,32.9,40.8,140.9,1,252.5,403.7,182.9,RAYALSEEMA,1916
933.1,5.4,171.5,21.9,35.6,4.5,63,86.5,40.1,506.6,7.2,63,75.6,105.1,1,183.8,310.8,185.6,RAYALSEEMA,1917
645.8,10.4,74.1,22.8,2.7,60.6,30.8,37.6,63.2,253.8,10.5,69.2,90,211.6,1,4.4,238.7,111.4,RAYALSEEMA,1918
890.5,14.6,33,22.7,0,24.8,151.8,72.3,24.8,494.9,22.4,51.5,88.4,180.6,1,79,282.3,237.8,RAYALSEEMA,1919
674.8,11.5,86.3,0,1.2,79.5,24.4,42,80.7,308.3,0.4,27.5,39.4,111.5,1,134.9,246.4,155.6,RAYALSEEMA,1920
743.6,40.7,93.3,5.2,0,43.2,180.3,58.6,43.2,416.6,0,9.1,49.8,43,1,185.8,234,84.4,RAYALSEEMA,1921
770.3,12,85,10,0,36.9,64.8,48.4,36.9,233.1,0,52,64,306.3,1,120,436.3,34.8,RAYALSEEMA,1922
515.8,17.6,24.8,17.3,8.5,23,58.6,40.6,31.6,291.5,18,23.7,59.3,19.6,1,96.7,133.6,167.4,RAYALSEEMA,1923
684.3,12.7,86.2,0.3,0,9.8,83.9,44.7,9.8,417.7,1.2,37,50.9,158.1,1,47.5,205.9,202.9,RAYALSEEMA,1924
865.5,18.3,135.7,109,0,0,106.3,33.9,0,361.1,5.9,125.9,150.1,108,1,137.3,354.3,85.2,RAYALSEEMA,1925
682.6,38.1,92.3,9,0,57.3,87.9,83,57.4,411.2,15,27.8,80.9,43.6,1,80.6,133.2,147.9,RAYALSEEMA,1926
682,1.2,76.1,1,1.9,2.9,98.7,67.8,4.8,434.2,0,29.8,31,150.8,1,60.2,212.1,191.6,RAYALSEEMA,1927
711.3,23.2,87.5,30.4,38.7,1.3,85,71.9,40,344.6,10.9,22.8,56.9,37,1,202.4,269.8,100.1,RAYALSEEMA,1928
696.6,35.4,45.7,38.2,10.3,11,36.6,66.6,21.3,314.6,0.2,31.1,66.7,109.4,1,146.5,294.1,165.7,RAYALSEEMA,1929
995.5,7.6,33.1,44,33.9,15.6,45.6,98.1,49.5,314.1,8.3,169.6,185.5,156.6,1,245.8,446.4,137.3,RAYALSEEMA,1930
719.2,8.9,32.1,63.6,0,0.2,101.2,92,0.2,362.3,2.1,53.9,64.9,92.4,1,135.7,291.8,137,RAYALSEEMA,1931
635.8,12.1,128.6,16.2,17.2,0,72.4,59.7,17.2,338.3,0,50.8,62.9,108.6,1,92.6,217.4,77.6,RAYALSEEMA,1932
